timestamp_utc,event_type,severity,metric,value,change_value,baseline,note
2025-10-17T12:55:08.864100+00:00,buyer_surge,high,consolidated_buyers_pct_notional,73.3,34.519999999999996,38.78,Sudden buyer dominance surge
2025-10-17T13:05:25.346594+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,70.61,29.939999999999998,40.67,Sudden seller dominance surge
2025-10-17T14:09:07.588347+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,82.34,21.740000000000002,60.6,Sudden seller dominance surge
2025-10-17T14:42:09.007479+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,85.39,21.480000000000004,63.91,Sudden seller dominance surge
2025-10-17T15:17:13.955539+00:00,buyer_surge,high,consolidated_buyers_pct_notional,76.2,30.950000000000003,45.25,Sudden buyer dominance surge
2025-10-17T15:56:22.184549+00:00,volume_anomaly,moderate,volume_total,8002.775686280211,2.567133248377652,3962.9325625255888,Volume 2.57σ from mean
2025-10-17T15:58:25.456249+00:00,volume_anomaly,moderate,volume_total,17021.848602339927,2.662330378983991,5225.182208408968,Volume 2.66σ from mean
2025-10-18T08:40:06.169915+00:00,price_surge,moderate,price_usd,0.01925395,7.202293491399692,0.01796039,Price changed 7.20%
2025-10-18T09:02:51.953825+00:00,seller_surge,high,consolidated_sellers_pct_notional,87.55,40.73,46.82,Sudden seller dominance surge
2025-10-18T09:48:11.599687+00:00,volume_anomaly,moderate,volume_total,30485.12718523971,2.845441927534322,5141.923258671406,Volume 2.85σ from mean
2025-10-18T10:06:41.292468+00:00,buyer_surge,high,consolidated_buyers_pct_notional,83.64,45.86,37.78,Sudden buyer dominance surge
2025-10-18T10:45:45.477944+00:00,volume_anomaly,moderate,volume_total,15684.446780647251,2.8458830473486842,3161.368657638413,Volume 2.85σ from mean
2025-10-18T11:12:30.832688+00:00,buyer_surge,high,consolidated_buyers_pct_notional,92.16,45.13999999999999,47.02,Sudden buyer dominance surge
2025-10-18T13:24:02.880010+00:00,volume_anomaly,moderate,volume_total,2450.98633864762,2.7383319354627673,1761.1525580436712,Volume 2.74σ from mean
